Fiscal Quarter,Week Start,Month,Team,Sales Manager,Rep ID,Rep Name,Vendor,Product Codes,Units,Revenue
FY26'Q1,04-07-2025 00:00,25-Apr,SMB,SM 6,123494,AR,V 2,SAASPCMS01 ,202,"$2,886 "
FY26'Q1,04-07-2025 00:00,25-Apr,SMB,SM 6,123645,AR,V 4,7S0XCTO5WW ,2,$198 
FY26'Q1,04-07-2025 00:00,25-Apr,SMB,SM 6,123645,AR,V 2,7S05CTOBWW ,1,$716 
FY26'Q1,04-07-2025 00:00,25-Apr,SMB,SM 6,123645,AR,V 2,7S05CTODWW ,1,$163 
FY26'Q1,04-07-2025 00:00,25-Apr,SMB,SM 6,123579,AR,V 4,7S0XCTO8WW ,1,$95 
FY26'Q1,04-07-2025 00:00,25-Apr,SMB,SM 6,123579,AR,V 2,7S1SCTO5WW ,1,"$1,015 "
FY26'Q1,04-07-2025 00:00,25-Apr,SMB,SM 6,123579,AR,V 2,7S1SCTO8WW ,1,$998 
FY26'Q1,04-07-2025 00:00,25-Apr,SMB,SM 6,123579,AR,V 2,7S1SCTOAWW ,1,$413 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 1,123651,A,V 10,4L41M65133 ,5,$171 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 1,123651,A,V 2,SAASPCMS01 ,6,$165 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 1,123650,A,V 4,5641PX5 ,1,$140 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 1,123650,A,V 4,7S0XCTO5WW ,1,$91 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 1,123650,A,V 2,7S05CTOBWW ,1,$654 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 1,123650,A,V 2,SAASPCMS01 ,375,"$4,007 "
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 1,123555,B,V 2,SAASPCMS01 ,6528,"$5,294 "
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 1,123546,AR,V 6,4L41P74645 ,1,$128 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 1,123562,AR,V 1,SAASPCCB01 ,1,$4 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 1,123562,AR,V 2,5MS1Q52207 ,3,$675 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 1,123562,AR,V 2,SAASPCMS01 ,3,$35 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 1,123496,AT,V 3,4L41R48670 ,1,$153 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 1,123621,AT,V 4,5WS1C40283 ,1,$69 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 1,123621,AT,V 2,5MS1H14180 ,1,$81 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 1,123621,AT,V 2,5MS1Q52208 ,1,$128 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 1,123621,AT,V 2,SAASPCMS01 ,1,$135 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 2,123521,AR,V 7,4L41F12353 ,1,$80 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 2,123533,AR,V 7,4L41F30091 ,2,$208 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 2,123490,AR,V 2,SAASPCMS01 ,7,$30 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 2,123564,AS,V 2,SAASPCMS01 ,3,$56 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 2,123592,BD,V 3,4L41R48670 ,1,$160 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 2,123592,BD,V 7,4L41F30091 ,1,$105 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 2,123592,BD,V 4,5WS1C40283 ,1,$61 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 2,123592,BD,V 4,5WS1G38113 ,1,$97 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 2,123467,BD,V 3,4L41R48670 ,1,$160 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 2,123467,BD,V 2,5MS1Q52208 ,1,$135 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 2,123467,BD,V 2,SAASPCMS01 ,1,$13 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 2,123563,BD,V 4,5WS1C40283 ,3,$210 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 3,123656,A,V 2,5MS1Q52207 ,1,$225 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 3,123569,AR,V 2,5MS1H14179 ,1,$112 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 3,123523,AT,V 7,4L41F12353 ,3,$236 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 3,123523,AT,V 4,5WS1C40284 ,1,$30 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 3,123523,AT,V 2,5MS1Q52207 ,1,$225 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 3,123649,AT,V 2,SAASPCMS01 ,1,$12 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 3,123457,AU,V 7,4L41F12353 ,2,$130 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 3,123457,AU,V 4,5641PX3 ,1,$91 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 3,123457,AU,V 4,7S0XCTO5WW ,1,$147 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 3,123457,AU,V 9,4L41M35900 ,2,$189 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 3,123457,AU,V 2,5MS1Q52208 ,1,$135 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 3,123587,BD,V 3,4L41R48670 ,1,$152 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 3,123587,BD,V 2,5MS1Q52207 ,1,$214 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 3,123587,BD,V 2,SAASPCMS01 ,1,$6 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 3,123570,BD,V 3,4L41R48670 ,1,$153 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 3,123570,BD,V 4,7S0XCTO5WW ,2,$96 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 3,123570,BD,V 2,5MS1Q52207 ,1,$216 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 3,123570,BD,V 2,7S05CTOLWW ,2,"$1,447 "
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 3,123570,BD,V 2,7S05CTONWW ,2,$685 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 3,123570,BD,V 2,7S1SCTO5WW ,2,$912 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 3,123570,BD,V 2,7S1SCTO8WW ,2,"$1,163 "
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 3,123570,BD,V 2,7S1SCTOAWW ,4,"$2,208 "
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 3,123570,BD,V 2,SAASPCMS01 ,1,$135 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 3,123560,BD,V 4,5WS0X58669 ,1,$70 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 4,123493,B,V 2,SAASPCMS01 ,211,"$3,530 "
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 4,123637,AR,V 2,SAASPCMS01 ,5,$95 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 4,123598,AR,V 2,5MS1Q52207 ,1,$208 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 4,123532,AR,V 2,7S05CTOBWW ,1,$114 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 4,123484,AT,V 3,4L41R48670 ,1,$160 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 4,123484,AT,V 2,SAASPCMS01 ,45,$792 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 5,123568,#N/A,V 4,7S0XCTO5WW ,2,$205 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 5,123568,#N/A,V 2,7S1SCTO5WW ,1,$950 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 5,123568,#N/A,V 2,7S1SCTOAWW ,2,$992 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 5,123568,#N/A,V 2,SAASPCMS01 ,-17,"($1,126)"
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 5,123495,A,V 3,4L41R48670 ,25,"$3,994 "
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 5,123495,A,V 4,7S0XCTO5WW ,3,$310 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 5,123495,A,V 2,5MS1Q52207 ,2,$450 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 5,123495,A,V 2,7S05CTOBWW ,1,$610 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 5,123495,A,V 2,7S05CTODWW ,1,$535 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 5,123495,A,V 2,7S05CTOEWW ,1,$339 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 5,123584,A,V 2,SAASPCMS01 ,1,$13 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 5,123461,AE,V 4,7S0XCTO5WW ,2,$246 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 5,123461,AE,V 2,7S05CTOBWW ,2,"$1,446 "
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 5,123461,AE,V 2,7S05CTODWW ,4,"$1,791 "
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 5,123487,AR,V 4,7S0XCTO5WW ,1,$105 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 5,123487,AR,V 2,5MS1Q52207 ,1,$223 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 5,123487,AR,V 2,7S1SCTO5WW ,1,$375 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 5,123524,AR,V 4,7S0XCTO5WW ,4,$252 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 5,123524,AR,V 2,7S1SCTO5WW ,4,"$2,352 "
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 5,123566,AR,V 4,7S0XCTO5WW ,1,$126 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 5,123566,AR,V 2,7S05CTOBWW ,1,$732 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 5,123566,AR,V 2,7S05CTODWW ,1,$321 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 5,123566,AR,V 2,7S1SCTO5WW ,1,$662 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 5,123608,AR,V 3,4L41R48670 ,1,$160 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 5,123608,AR,V 7,4L41L17644 ,1,$178 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 5,123608,AR,V 4,5641PX5 ,1,$160 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 5,123608,AR,V 4,5WS0X58671 ,2,$60 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 5,123608,AR,V 4,7S0XCTO5WW ,2,$209 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 5,123608,AR,V 2,7S05CTOBWW ,1,$233 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 5,123501,AR,V 3,4L41R48670 ,1,$143 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 5,123501,AR,V 4,7S0XCTO5WW ,2,$248 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 5,123501,AR,V 2,7S05CTOBWW ,1,$670 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 5,123501,AR,V 2,7S05CTODWW ,2,$194 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 5,123501,AR,V 2,7S1SCTO5WW ,1,$397 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 5,123501,AR,V 2,SAASPCMS01 ,2294,"$4,698 "
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 6,123477,A,V 6,4L41P74647 ,3,$570 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 6,123541,A,V 4,5641PX5 ,4,$315 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 6,123541,A,V 4,7S0XCTO5WW ,4,$207 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 6,123492,B,V 7,4L41L17644 ,1,$175 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 6,123492,B,V 4,5WS0X58669 ,1,$35 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 6,123492,B,V 2,SAASPCMS01 ,325,"$9,902 "
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 6,123540,AR,V 2,SAASPCMS01 ,367,"$5,685 "
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 6,123480,AR,V 2,SAASPCMS01 ,59,$384 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 6,123645,AR,V 2,SAASPCMS01 ,1837,"$4,166 "
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 6,123579,AR,V 7,4L41F12353 ,1,$72 
FY26'Q1,4/14/2025 0:00,25-Apr,SMB,SM 6,123579,AR,V 4,7S0XCTO5WW ,1,$154 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 1,123651,A,V 11,4L41R65069 ,1,$0 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 1,123651,A,V 2,SAASPCMS01 ,15,$250 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 1,123650,A,V 4,5641PX5 ,1,$144 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 1,123650,A,V 4,7S0XCTO5WW ,1,$94 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 1,123650,A,V 2,7S05CTOBWW ,1,$670 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 1,123555,B,V 2,SAASPCMS01 ,1120,"$7,924 "
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 1,123555,B,V 8,4L41N60418 ,26,"$3,381 "
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 1,123549,AR,V 4,5WS1C40283 ,2,$140 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 1,123549,AR,V 2,SAASPCMS01 ,-1,($6)
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 1,123546,AR,V 3,4L41R48670 ,6,$960 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 1,123546,AR,V 2,5MS1Q52208 ,1,$135 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 1,123546,AR,V 2,SAASPCMS01 ,244,"$1,573 "
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 1,123546,AR,V 8,4L41N60416 ,2,$163 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 1,123546,AR,V 6,4L41P74645 ,1,$128 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 1,123562,AR,V 2,SAASPCMS01 ,340,"$4,758 "
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 1,123621,AT,V 4,7S0XCTO5WW ,1,$97 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 1,123621,AT,V 2,5MS1Q52207 ,1,$225 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 1,123621,AT,V 2,7S05CTOBWW ,1,$693 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 1,123621,AT,V 2,SAASPCMS01 ,1,$21 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 1,123508,AT,V 4,5WS1C40283 ,10,$677 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 1,123508,AT,V 4,5WS1G38113 ,10,"$1,065 "
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 2,123638,AR,V 7,4L41F30091 ,1,$102 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 2,123638,AR,V 2,5MS1Q52208 ,1,$126 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 2,123638,AR,V 8,7S0X000KWW ,1,$125 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 2,123521,AR,V 3,4L41R48670 ,6,$958 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 2,123521,AR,V 4,5641PX3 ,1,$83 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 2,123521,AR,V 4,7S0XCTO5WW ,1,$134 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 2,123521,AR,V 2,5MS1Q52208 ,1,$96 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 2,123521,AR,V 2,SAASPCMS01 ,115,"$1,791 "
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 2,123533,AR,V 3,4L41R48670 ,1,$143 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 2,123533,AR,V 7,4L41F12353 ,1,$63 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 2,123533,AR,V 4,5WS1C40285 ,3,$180 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 2,123533,AR,V 2,5MS1Q52208 ,1,$135 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 2,123490,AR,V 3,4L41R48670 ,1,$153 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 2,123490,AR,V 2,5MS1Q52208 ,1,$129 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 2,123618,BD,V 2,5MS1Q52208 ,1,$128 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 2,123618,BD,V 2,SAASPCMS01 ,1,$13 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 2,123592,BD,V 2,SAASPCMS01 ,4,$33 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 2,123467,BD,V 2,5MS1Q52207 ,1,$215 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 2,123563,BD,V 7,4L41F30091 ,1,$103 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 2,123563,BD,V 4,5WS1C40283 ,2,$136 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 2,123563,BD,V 4,5WS1C40284 ,1,$29 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 2,123563,BD,V 2,5MS1H14180 ,1,$72 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 2,123563,BD,V 2,5MS1Q52208 ,1,$134 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 2,123628,BE,V 3,4L41R48670 ,1,$160 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 2,123628,BE,V 4,5WS0X58670 ,1,$50 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 2,123628,BE,V 9,4L41M35900 ,1,$95 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 2,123628,BE,V 2,5MS1Q52207 ,5,"$1,113 "
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 2,123628,BE,V 2,5MS1Q52208 ,1,$135 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 3,123656,A,V 2,5MS1Q52208 ,5,$675 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 3,123656,A,V 8,4L41N60416 ,5,$408 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 3,123554,AR,V 3,4L41R48670 ,5,$797 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 3,123554,AR,V 7,4L41F30091 ,1,$98 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 3,123554,AR,V 9,4L41M35900 ,1,$95 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 3,123554,AR,V 2,5MS1Q52207 ,5,"$1,106 "
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 3,123523,AT,V 7,4L41F12353 ,1,$59 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 3,123649,AT,V 2,5MS1H14180 ,1,$90 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 3,123499,AT,V 2,5MS1Q52207 ,1,$175 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 3,123457,AU,V 3,4L41R48670 ,1,$153 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 3,123457,AU,V 7,4L41F12353 ,1,$78 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 3,123457,AU,V 4,5WS1C40283 ,1,$70 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 3,123457,AU,V 4,5WS1G38113 ,1,$110 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 3,123587,BD,V 5,4L41R70959 ,1,$112 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 3,123587,BD,V 11,4L41J60954 ,1,$75 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 3,123587,BD,V 11,4L41R65071 ,1,$75 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 3,123587,BD,V 11,4L41R65072 ,2,$136 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 3,123587,BD,V 4,5WS1C40282 ,1,$50 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 3,123587,BD,V 4,5WS1G38112 ,1,$70 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 3,123587,BD,V 4,7S0XCTO5WW ,1,$97 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 3,123587,BD,V 9,4L41M35900 ,1,$95 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 3,123587,BD,V 2,5MS1Q52207 ,1,$225 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 3,123587,BD,V 2,7S1SCTO5WW ,1,$969 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 3,123587,BD,V 8,4L41M65130 ,1,$77 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 3,123570,BD,V 3,4L41R48670 ,1,$157 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 3,123570,BD,V 7,4L41F12353 ,1,$80 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 3,123560,BD,V 7,4L41F12353 ,1,$64 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 3,123560,BD,V 2,5MS1H14180 ,1,$75 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 3,123560,BD,V 2,5MS1Q52207 ,4,$900 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 3,123560,BD,V 2,SAASPCMS01 ,1,$135 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 4,123493,B,V 4,7S0XCTO5WW ,1,$98 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 4,123493,B,V 2,5MS1Q52207 ,2,$449 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 4,123493,B,V 2,SAASPCMS01 ,4,$40 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 4,123598,AR,V 3,4L41R48670 ,1,$160 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 4,123456,AR,V 2,SAASPCMS01 ,1,$12 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 4,123596,AR,V 2,5MS1Q52207 ,1,$225 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 4,123596,AR,V 2,SAASPCMS01 ,770,"$13,741 "
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 4,123484,AT,V 2,SAASPCMS01 ,47,$395 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 5,123568,#N/A,V 3,4L41R48670 ,1,$160 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 5,123568,#N/A,V 4,7S0XCTO5WW ,3,$336 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 5,123568,#N/A,V 2,5MS1Q52207 ,1,$225 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 5,123568,#N/A,V 2,7S05CTOBWW ,1,$732 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 5,123568,#N/A,V 2,7S05CTODWW ,1,$168 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 5,123568,#N/A,V 2,7S1SCTO5WW ,2,"$2,030 "
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 5,123568,#N/A,V 2,7S1SCTOAWW ,2,$95 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 5,123495,A,V 4,7S0XCTO5WW ,1,$97 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 5,123495,A,V 2,5MS1Q52207 ,8,"$1,800 "
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 5,123557,B,V 3,4L41R48670 ,1,$160 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 5,123461,AE,V 2,5MS1Q52207 ,2,$430 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 5,123524,AR,V 3,4L41R48670 ,1,$157 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 5,123524,AR,V 4,7S0XCTO5WW ,1,$98 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 5,123524,AR,V 2,7S1SCTO5WW ,1,"$1,005 "
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 5,123524,AR,V 2,7S1SCTOAWW ,2,"$1,211 "
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 5,123524,AR,V 2,SAASPCMS01 ,900,"$10,758 "
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 5,123566,AR,V 3,4L41R48670 ,1,$160 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 5,123566,AR,V 4,7S0XCTO5WW ,1,$105 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 5,123566,AR,V 2,7S05CTOBWW ,1,$610 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 5,123566,AR,V 2,SAASPCMS01 ,1062,"$42,813 "
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 5,123608,AR,V 3,4L41R48670 ,1,$159 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 5,123608,AR,V 4,5WS1C40283 ,2,$134 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 5,123608,AR,V 4,5WS1C40285 ,2,$120 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 5,123501,AR,V 4,5641PX5 ,2,$319 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 5,123501,AR,V 4,7S0XCTO5WW ,5,$513 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 5,123501,AR,V 2,5MS1Q52207 ,3,$671 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 5,123501,AR,V 2,7S1SCTO5WW ,1,$985 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 5,123501,AR,V 2,7S1SCTO8WW ,1,$549 
FY26'Q1,4/21/2025 0:00,25-Apr,SMB,SM 5,123501,AR,V 2,7S1SCTOAWW ,1,$991 
